,Title,Year,Season,Format,Episodes,EpisodeDuration,Status,Popularity,MeanScore,Favorites,Studios,Source,Genre,Completed,Planning,Current,Dropped
5537,Chiisana Eiyuu: Kani to Tamago to Toumei Ningen,2018,Summer,Movie,3.0,,Finished,7022.0,67.0,49.0,Studio Ponoc,Original,Adventure,4473.0,2338.0,102.0,63.0
5537,Chiisana Eiyuu: Kani to Tamago to Toumei Ningen,2018,Summer,Movie,3.0,,Finished,7022.0,67.0,49.0,Studio Ponoc,Original,Drama,4473.0,2338.0,102.0,63.0
5537,Chiisana Eiyuu: Kani to Tamago to Toumei Ningen,2018,Summer,Movie,3.0,,Finished,7022.0,67.0,49.0,Studio Ponoc,Original,Fantasy,4473.0,2338.0,102.0,63.0
5538,Wakaokami wa Shougakusei! (Movie),2018,Summer,Movie,1.0,,Finished,5691.0,74.0,75.0,MADHOUSE,Other,Drama,2989.0,2527.0,104.0,36.0
5538,Wakaokami wa Shougakusei! (Movie),2018,Summer,Movie,1.0,,Finished,5691.0,74.0,75.0,MADHOUSE,Other,Slice of Life,2989.0,2527.0,104.0,36.0
5538,Wakaokami wa Shougakusei! (Movie),2018,Summer,Movie,1.0,,Finished,5691.0,74.0,75.0,MADHOUSE,Other,Supernatural,2989.0,2527.0,104.0,36.0
5539,K SEVEN STORIES: SIDE:BLUE ~Tenrou no Gotoku~,2018,Summer,Movie,1.0,,Finished,4736.0,71.0,22.0,GoHands,Original,Action,2477.0,2033.0,106.0,69.0
5539,K SEVEN STORIES: SIDE:BLUE ~Tenrou no Gotoku~,2018,Summer,Movie,1.0,,Finished,4736.0,71.0,22.0,GoHands,Original,Supernatural,2477.0,2033.0,106.0,69.0
5541,"Donten ni Warau Gaiden: Ouka, Tenbou no Kakehashi",2018,Summer,Movie,1.0,,Finished,2250.0,71.0,14.0,Wit Studio,Manga,Action,1582.0,526.0,68.0,44.0
5542,Oshie to Tabi Suru Otoko,2018,Summer,Movie,1.0,,Finished,713.0,56.0,1.0,,Novel,Mystery,622.0,41.0,22.0,16.0
5542,Oshie to Tabi Suru Otoko,2018,Summer,Movie,1.0,,Finished,713.0,56.0,1.0,,Novel,Psychological,622.0,41.0,22.0,16.0
5543,Walking Meat,2018,Summer,Movie,1.0,,Finished,632.0,50.0,7.0,Sublimation,Original,Action,545.0,47.0,15.0,14.0
5543,Walking Meat,2018,Summer,Movie,1.0,,Finished,632.0,50.0,7.0,Sublimation,Original,Comedy,545.0,47.0,15.0,14.0
5543,Walking Meat,2018,Summer,Movie,1.0,,Finished,632.0,50.0,7.0,Sublimation,Original,Horror,545.0,47.0,15.0,14.0
5543,Walking Meat,2018,Summer,Movie,1.0,,Finished,632.0,50.0,7.0,Sublimation,Original,Supernatural,545.0,47.0,15.0,14.0
5544,Yuukai Anna,2018,Summer,Movie,1.0,,Finished,460.0,41.0,721.9090501121915,Studio DEEN,Original,Action,252.0,177.0,16.0,11.0
5544,Yuukai Anna,2018,Summer,Movie,1.0,,Finished,460.0,41.0,721.9090501121915,Studio DEEN,Original,Adventure,252.0,177.0,16.0,11.0
5544,Yuukai Anna,2018,Summer,Movie,1.0,,Finished,460.0,41.0,721.9090501121915,Studio DEEN,Original,Romance,252.0,177.0,16.0,11.0
5545,Tomica Hyper Rescue Drive Head Kidou Kyuukyuu Keisatsu Movie,2018,Summer,Movie,1.0,,Finished,168.0,47.0,721.9090501121915,,Original,Mecha,77.0,53.0,19.0,16.0
5546,"Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou",2018,Summer,OVA,1.0,34.0,Finished,74731.0,82.0,1106.0,Kyoto Animation,Light Novel,Drama,60095.0,13521.0,758.0,254.0
5546,"Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou",2018,Summer,OVA,1.0,34.0,Finished,74731.0,82.0,1106.0,Kyoto Animation,Light Novel,Fantasy,60095.0,13521.0,758.0,254.0
5546,"Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou",2018,Summer,OVA,1.0,34.0,Finished,74731.0,82.0,1106.0,Kyoto Animation,Light Novel,Romance,60095.0,13521.0,758.0,254.0
5546,"Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou",2018,Summer,OVA,1.0,34.0,Finished,74731.0,82.0,1106.0,Kyoto Animation,Light Novel,Slice of Life,60095.0,13521.0,758.0,254.0
5547,Baki,2018,Summer,ONA,26.0,24.0,Finished,72719.0,72.0,1518.0,TMS Entertainment,Manga,Action,44295.0,15250.0,6065.0,3792.0
5547,Baki,2018,Summer,ONA,26.0,24.0,Finished,72719.0,72.0,1518.0,TMS Entertainment,Manga,Sports,44295.0,15250.0,6065.0,3792.0
5548,Masamune-kun no Revenge OVA,2018,Summer,OVA,1.0,24.0,Finished,22850.0,64.0,177.0,SILVER LINK.,Manga,Comedy,17147.0,5163.0,312.0,122.0
5548,Masamune-kun no Revenge OVA,2018,Summer,OVA,1.0,24.0,Finished,22850.0,64.0,177.0,SILVER LINK.,Manga,Romance,17147.0,5163.0,312.0,122.0
5548,Masamune-kun no Revenge OVA,2018,Summer,OVA,1.0,24.0,Finished,22850.0,64.0,177.0,SILVER LINK.,Manga,Slice of Life,17147.0,5163.0,312.0,122.0
5549,Iya na Kao sare nagara Opantsu Misete Moraitai,2018,Summer,OVA,6.0,6.0,Finished,21625.0,53.0,243.0,UWAN Pictures,Doujinshi,Ecchi,10883.0,8554.0,993.0,872.0
5550,Karakai Jouzu no Takagi-san: Water Slide,2018,Summer,OVA,1.0,25.0,Finished,20441.0,73.0,202.0,Shin-Ei Animation,Manga,Comedy,15307.0,4704.0,273.0,79.0
5550,Karakai Jouzu no Takagi-san: Water Slide,2018,Summer,OVA,1.0,25.0,Finished,20441.0,73.0,202.0,Shin-Ei Animation,Manga,Romance,15307.0,4704.0,273.0,79.0
5550,Karakai Jouzu no Takagi-san: Water Slide,2018,Summer,OVA,1.0,25.0,Finished,20441.0,73.0,202.0,Shin-Ei Animation,Manga,Slice of Life,15307.0,4704.0,273.0,79.0
5551,Super Dragon Ball Heroes,2018,Summer,ONA,16.27715101264102,9.0,Releasing,16251.0,51.0,282.0,Toei Animation,Video Game,Action,4900.0,3511.0,3431.0,2521.0
5551,Super Dragon Ball Heroes,2018,Summer,ONA,16.27715101264102,9.0,Releasing,16251.0,51.0,282.0,Toei Animation,Video Game,Adventure,4900.0,3511.0,3431.0,2521.0
5552,Yuragi-sou no Yuuna-san OVA,2018,Summer,OVA,4.0,24.0,Finished,13502.0,68.0,136.0,Xebec,Manga,Comedy,7566.0,3605.0,1209.0,705.0
5552,Yuragi-sou no Yuuna-san OVA,2018,Summer,OVA,4.0,24.0,Finished,13502.0,68.0,136.0,Xebec,Manga,Ecchi,7566.0,3605.0,1209.0,705.0
5552,Yuragi-sou no Yuuna-san OVA,2018,Summer,OVA,4.0,24.0,Finished,13502.0,68.0,136.0,Xebec,Manga,Romance,7566.0,3605.0,1209.0,705.0
5552,Yuragi-sou no Yuuna-san OVA,2018,Summer,OVA,4.0,24.0,Finished,13502.0,68.0,136.0,Xebec,Manga,Supernatural,7566.0,3605.0,1209.0,705.0
5553,Ani ni Tsukeru Kusuri wa Nai! 2,2018,Summer,ONA,24.0,3.0,Finished,10568.0,75.0,143.0,Fanworks,Manga,Comedy,6978.0,2640.0,556.0,235.0
5553,Ani ni Tsukeru Kusuri wa Nai! 2,2018,Summer,ONA,24.0,3.0,Finished,10568.0,75.0,143.0,Fanworks,Manga,Slice of Life,6978.0,2640.0,556.0,235.0
5554,Isekai Izakaya: Koto Aitheria no Izakaya Nobu.,2018,Summer,ONA,24.0,15.0,Finished,8972.0,70.0,132.0,Sunrise,Light Novel,Comedy,3674.0,3476.0,822.0,615.0
5554,Isekai Izakaya: Koto Aitheria no Izakaya Nobu.,2018,Summer,ONA,24.0,15.0,Finished,8972.0,70.0,132.0,Sunrise,Light Novel,Fantasy,3674.0,3476.0,822.0,615.0
5554,Isekai Izakaya: Koto Aitheria no Izakaya Nobu.,2018,Summer,ONA,24.0,15.0,Finished,8972.0,70.0,132.0,Sunrise,Light Novel,Slice of Life,3674.0,3476.0,822.0,615.0
5555,Devils’ Line: Anytime Anywhere,2018,Summer,OVA,1.0,25.0,Finished,8457.0,69.0,85.0,Platinum Vision,Manga,Action,5128.0,2999.0,167.0,86.0
5555,Devils’ Line: Anytime Anywhere,2018,Summer,OVA,1.0,25.0,Finished,8457.0,69.0,85.0,Platinum Vision,Manga,Drama,5128.0,2999.0,167.0,86.0
5555,Devils’ Line: Anytime Anywhere,2018,Summer,OVA,1.0,25.0,Finished,8457.0,69.0,85.0,Platinum Vision,Manga,Horror,5128.0,2999.0,167.0,86.0
5555,Devils’ Line: Anytime Anywhere,2018,Summer,OVA,1.0,25.0,Finished,8457.0,69.0,85.0,Platinum Vision,Manga,Romance,5128.0,2999.0,167.0,86.0
5555,Devils’ Line: Anytime Anywhere,2018,Summer,OVA,1.0,25.0,Finished,8457.0,69.0,85.0,Platinum Vision,Manga,Supernatural,5128.0,2999.0,167.0,86.0
5556,Nekopara EXTRA Koneko no Hi no Yakusoku,2018,Summer,OVA,1.0,20.0,Finished,8114.0,67.0,91.0,Felix Film,Visual Novel,Comedy,5247.0,2610.0,152.0,61.0
5556,Nekopara EXTRA Koneko no Hi no Yakusoku,2018,Summer,OVA,1.0,20.0,Finished,8114.0,67.0,91.0,Felix Film,Visual Novel,Romance,5247.0,2610.0,152.0,61.0
5556,Nekopara EXTRA Koneko no Hi no Yakusoku,2018,Summer,OVA,1.0,20.0,Finished,8114.0,67.0,91.0,Felix Film,Visual Novel,Slice of Life,5247.0,2610.0,152.0,61.0
5557,Kekkai Sensen & BEYOND OVA,2018,Summer,OVA,1.0,24.0,Finished,8071.0,71.0,48.0,bones,Manga,Action,4315.0,3475.0,158.0,81.0
5557,Kekkai Sensen & BEYOND OVA,2018,Summer,OVA,1.0,24.0,Finished,8071.0,71.0,48.0,bones,Manga,Comedy,4315.0,3475.0,158.0,81.0
5557,Kekkai Sensen & BEYOND OVA,2018,Summer,OVA,1.0,24.0,Finished,8071.0,71.0,48.0,bones,Manga,Supernatural,4315.0,3475.0,158.0,81.0
5558,ONE PIECE: Episode of Sorajima,2018,Summer,Special,1.0,105.0,Finished,7571.0,69.0,66.0,Toei Animation,Manga,Action,5264.0,2026.0,169.0,72.0
5558,ONE PIECE: Episode of Sorajima,2018,Summer,Special,1.0,105.0,Finished,7571.0,69.0,66.0,Toei Animation,Manga,Adventure,5264.0,2026.0,169.0,72.0
5558,ONE PIECE: Episode of Sorajima,2018,Summer,Special,1.0,105.0,Finished,7571.0,69.0,66.0,Toei Animation,Manga,Comedy,5264.0,2026.0,169.0,72.0
5558,ONE PIECE: Episode of Sorajima,2018,Summer,Special,1.0,105.0,Finished,7571.0,69.0,66.0,Toei Animation,Manga,Drama,5264.0,2026.0,169.0,72.0
5558,ONE PIECE: Episode of Sorajima,2018,Summer,Special,1.0,105.0,Finished,7571.0,69.0,66.0,Toei Animation,Manga,Fantasy,5264.0,2026.0,169.0,72.0
5559,Golden Kamuy OVA,2018,Summer,OVA,1.0,24.0,Finished,7083.0,71.0,38.0,Geno Studio,Manga,Action,4115.0,2649.0,179.0,98.0
5559,Golden Kamuy OVA,2018,Summer,OVA,1.0,24.0,Finished,7083.0,71.0,38.0,Geno Studio,Manga,Adventure,4115.0,2649.0,179.0,98.0
5560,Sword Gai The Animation Part II,2018,Summer,ONA,12.0,22.0,Finished,6388.0,56.0,43.0,DLE,Manga,Action,4398.0,1474.0,200.0,191.0
5560,Sword Gai The Animation Part II,2018,Summer,ONA,12.0,22.0,Finished,6388.0,56.0,43.0,DLE,Manga,Supernatural,4398.0,1474.0,200.0,191.0
5561,Overlord: Ple Ple Pleiades 3,2018,Summer,ONA,13.0,2.0,Finished,6219.0,66.0,37.0,Studio PuYUKAI,Light Novel,Comedy,4502.0,1374.0,183.0,94.0
5561,Overlord: Ple Ple Pleiades 3,2018,Summer,ONA,13.0,2.0,Finished,6219.0,66.0,37.0,Studio PuYUKAI,Light Novel,Fantasy,4502.0,1374.0,183.0,94.0
5562,Dies irae: To the ring reincarnation,2018,Summer,ONA,6.0,28.0,Finished,4724.0,55.0,40.0,A.C.G.T.,Visual Novel,Action,2337.0,2014.0,161.0,136.0
5563,Mecha-ude,2018,Summer,OVA,1.0,25.0,Finished,4707.0,65.0,48.0,TriF studio,Original,Action,2486.0,2026.0,118.0,39.0
5563,Mecha-ude,2018,Summer,OVA,1.0,25.0,Finished,4707.0,65.0,48.0,TriF studio,Original,Mecha,2486.0,2026.0,118.0,39.0
5563,Mecha-ude,2018,Summer,OVA,1.0,25.0,Finished,4707.0,65.0,48.0,TriF studio,Original,Sci-Fi,2486.0,2026.0,118.0,39.0
5564,Aru Zombie Shoujo no Sainan,2018,Summer,ONA,1.0,80.0,Finished,3537.0,47.0,20.0,GONZO,Light Novel,Action,1889.0,1355.0,143.0,109.0
5564,Aru Zombie Shoujo no Sainan,2018,Summer,ONA,1.0,80.0,Finished,3537.0,47.0,20.0,GONZO,Light Novel,Comedy,1889.0,1355.0,143.0,109.0
5564,Aru Zombie Shoujo no Sainan,2018,Summer,ONA,1.0,80.0,Finished,3537.0,47.0,20.0,GONZO,Light Novel,Horror,1889.0,1355.0,143.0,109.0
5564,Aru Zombie Shoujo no Sainan,2018,Summer,ONA,1.0,80.0,Finished,3537.0,47.0,20.0,GONZO,Light Novel,Supernatural,1889.0,1355.0,143.0,109.0
5565,Caramel Honey,2018,Summer,ONA,30.0,2.0,Finished,3352.0,64.0,64.0,Production I.G,Manga,Comedy,1808.0,1336.0,99.0,73.0
5565,Caramel Honey,2018,Summer,ONA,30.0,2.0,Finished,3352.0,64.0,64.0,Production I.G,Manga,Romance,1808.0,1336.0,99.0,73.0
5566,Megalo Box Specials,2018,Summer,Special,3.0,8.0,Finished,2909.0,59.0,8.0,TMS Entertainment,Original,Action,2163.0,592.0,65.0,47.0
5566,Megalo Box Specials,2018,Summer,Special,3.0,8.0,Finished,2909.0,59.0,8.0,TMS Entertainment,Original,Drama,2163.0,592.0,65.0,47.0
5566,Megalo Box Specials,2018,Summer,Special,3.0,8.0,Finished,2909.0,59.0,8.0,TMS Entertainment,Original,Slice of Life,2163.0,592.0,65.0,47.0
5566,Megalo Box Specials,2018,Summer,Special,3.0,8.0,Finished,2909.0,59.0,8.0,TMS Entertainment,Original,Sports,2163.0,592.0,65.0,47.0
5567,Queen's Blade: UNLIMITED,2018,Summer,OVA,16.27715101264102,30.0,Releasing,2804.0,57.0,28.0,,Other,Action,2043.0,293.0,232.0,136.0
5567,Queen's Blade: UNLIMITED,2018,Summer,OVA,16.27715101264102,30.0,Releasing,2804.0,57.0,28.0,,Other,Adventure,2043.0,293.0,232.0,136.0
5567,Queen's Blade: UNLIMITED,2018,Summer,OVA,16.27715101264102,30.0,Releasing,2804.0,57.0,28.0,,Other,Ecchi,2043.0,293.0,232.0,136.0
5567,Queen's Blade: UNLIMITED,2018,Summer,OVA,16.27715101264102,30.0,Releasing,2804.0,57.0,28.0,,Other,Fantasy,2043.0,293.0,232.0,136.0
5568,Terra Formars: Revenge OVA,2018,Summer,OVA,2.0,26.0,Finished,2024.0,57.0,14.0,LIDENFILMS,Manga,Action,1228.0,646.0,63.0,48.0
5568,Terra Formars: Revenge OVA,2018,Summer,OVA,2.0,26.0,Finished,2024.0,57.0,14.0,LIDENFILMS,Manga,Horror,1228.0,646.0,63.0,48.0
5568,Terra Formars: Revenge OVA,2018,Summer,OVA,2.0,26.0,Finished,2024.0,57.0,14.0,LIDENFILMS,Manga,Sci-Fi,1228.0,646.0,63.0,48.0
5569,Yakusoku no Nanaya Matsuri,2018,Summer,ONA,1.0,63.0,Finished,1947.0,63.0,12.0,Yokohama Animation Lab,Original,Drama,1038.0,802.0,52.0,32.0
5569,Yakusoku no Nanaya Matsuri,2018,Summer,ONA,1.0,63.0,Finished,1947.0,63.0,12.0,Yokohama Animation Lab,Original,Sci-Fi,1038.0,802.0,52.0,32.0
5570,Lupin wa Ima mo Moete Iru ka?,2018,Summer,OVA,1.0,27.0,Finished,1585.0,69.0,8.0,TMS Entertainment,Manga,Action,927.0,598.0,26.0,19.0
5570,Lupin wa Ima mo Moete Iru ka?,2018,Summer,OVA,1.0,27.0,Finished,1585.0,69.0,8.0,TMS Entertainment,Manga,Adventure,927.0,598.0,26.0,19.0
5570,Lupin wa Ima mo Moete Iru ka?,2018,Summer,OVA,1.0,27.0,Finished,1585.0,69.0,8.0,TMS Entertainment,Manga,Comedy,927.0,598.0,26.0,19.0
5571,K: Seven Stories - The Idol K,2018,Summer,Special,6.0,7.0,Finished,1404.0,54.0,5.0,GoHands,Original,Comedy,684.0,602.0,48.0,40.0
5571,K: Seven Stories - The Idol K,2018,Summer,Special,6.0,7.0,Finished,1404.0,54.0,5.0,GoHands,Original,Music,684.0,602.0,48.0,40.0
5572,CHAINSAW BUNNY,2018,Summer,ONA,1.0,6.0,Finished,1313.0,46.0,15.0,,Original,Action,1105.0,181.0,19.0,6.0
5572,CHAINSAW BUNNY,2018,Summer,ONA,1.0,6.0,Finished,1313.0,46.0,15.0,,Original,Horror,1105.0,181.0,19.0,6.0
5572,CHAINSAW BUNNY,2018,Summer,ONA,1.0,6.0,Finished,1313.0,46.0,15.0,,Original,Supernatural,1105.0,181.0,19.0,6.0
5573,Monster Strike The Animation,2018,Summer,ONA,64.0,13.0,Finished,1260.0,66.0,17.0,ILCA,Video Game,Action,671.0,315.0,139.0,73.0
5573,Monster Strike The Animation,2018,Summer,ONA,64.0,13.0,Finished,1260.0,66.0,17.0,ILCA,Video Game,Comedy,671.0,315.0,139.0,73.0
5573,Monster Strike The Animation,2018,Summer,ONA,64.0,13.0,Finished,1260.0,66.0,17.0,ILCA,Video Game,Fantasy,671.0,315.0,139.0,73.0
5574,Cinderella Girls Gekijou: Kayou Cinderella Theater 3rd Season,2018,Summer,ONA,7.0,2.0,Finished,1103.0,64.0,3.0,Gathering,Manga,Comedy,665.0,335.0,48.0,39.0
5574,Cinderella Girls Gekijou: Kayou Cinderella Theater 3rd Season,2018,Summer,ONA,7.0,2.0,Finished,1103.0,64.0,3.0,Gathering,Manga,Music,665.0,335.0,48.0,39.0
5574,Cinderella Girls Gekijou: Kayou Cinderella Theater 3rd Season,2018,Summer,ONA,7.0,2.0,Finished,1103.0,64.0,3.0,Gathering,Manga,Slice of Life,665.0,335.0,48.0,39.0
5575,Uchuu Senkan Tiramisu Specials,2018,Summer,Special,3.0,8.0,Finished,1035.0,61.0,3.0,GONZO,Manga,Comedy,731.0,244.0,26.0,22.0
5575,Uchuu Senkan Tiramisu Specials,2018,Summer,Special,3.0,8.0,Finished,1035.0,61.0,3.0,GONZO,Manga,Mecha,731.0,244.0,26.0,22.0
5575,Uchuu Senkan Tiramisu Specials,2018,Summer,Special,3.0,8.0,Finished,1035.0,61.0,3.0,GONZO,Manga,Sci-Fi,731.0,244.0,26.0,22.0
5575,Uchuu Senkan Tiramisu Specials,2018,Summer,Special,3.0,8.0,Finished,1035.0,61.0,3.0,GONZO,Manga,Slice of Life,731.0,244.0,26.0,22.0
5576,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,2018,Fall,TV,13.0,25.0,Finished,355055.0,81.0,20006.0,CloverWorks,Light Novel,Comedy,257398.0,61975.0,18272.0,9173.0
5576,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,2018,Fall,TV,13.0,25.0,Finished,355055.0,81.0,20006.0,CloverWorks,Light Novel,Drama,257398.0,61975.0,18272.0,9173.0
5576,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,2018,Fall,TV,13.0,25.0,Finished,355055.0,81.0,20006.0,CloverWorks,Light Novel,Mystery,257398.0,61975.0,18272.0,9173.0
5576,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,2018,Fall,TV,13.0,25.0,Finished,355055.0,81.0,20006.0,CloverWorks,Light Novel,Psychological,257398.0,61975.0,18272.0,9173.0
5576,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,2018,Fall,TV,13.0,25.0,Finished,355055.0,81.0,20006.0,CloverWorks,Light Novel,Romance,257398.0,61975.0,18272.0,9173.0
5576,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,2018,Fall,TV,13.0,25.0,Finished,355055.0,81.0,20006.0,CloverWorks,Light Novel,Supernatural,257398.0,61975.0,18272.0,9173.0
5577,Tensei Shitara Slime Datta Ken,2018,Fall,TV,24.0,24.0,Finished,253045.0,80.0,13280.0,8-bit,Light Novel,Action,179458.0,42364.0,18316.0,6590.0
5577,Tensei Shitara Slime Datta Ken,2018,Fall,TV,24.0,24.0,Finished,253045.0,80.0,13280.0,8-bit,Light Novel,Adventure,179458.0,42364.0,18316.0,6590.0
5577,Tensei Shitara Slime Datta Ken,2018,Fall,TV,24.0,24.0,Finished,253045.0,80.0,13280.0,8-bit,Light Novel,Comedy,179458.0,42364.0,18316.0,6590.0
5577,Tensei Shitara Slime Datta Ken,2018,Fall,TV,24.0,24.0,Finished,253045.0,80.0,13280.0,8-bit,Light Novel,Fantasy,179458.0,42364.0,18316.0,6590.0
5578,Sword Art Online: Alicization,2018,Fall,TV,24.0,24.0,Finished,185899.0,75.0,4803.0,A-1 Pictures,Light Novel,Action,137432.0,25833.0,12393.0,5822.0
5578,Sword Art Online: Alicization,2018,Fall,TV,24.0,24.0,Finished,185899.0,75.0,4803.0,A-1 Pictures,Light Novel,Adventure,137432.0,25833.0,12393.0,5822.0
5578,Sword Art Online: Alicization,2018,Fall,TV,24.0,24.0,Finished,185899.0,75.0,4803.0,A-1 Pictures,Light Novel,Fantasy,137432.0,25833.0,12393.0,5822.0
5579,JoJo no Kimyou na Bouken: Ougon no Kaze,2018,Fall,TV,39.0,24.0,Finished,184821.0,84.0,12451.0,David Production,Manga,Action,137933.0,27205.0,13913.0,3739.0
5579,JoJo no Kimyou na Bouken: Ougon no Kaze,2018,Fall,TV,39.0,24.0,Finished,184821.0,84.0,12451.0,David Production,Manga,Adventure,137933.0,27205.0,13913.0,3739.0
5579,JoJo no Kimyou na Bouken: Ougon no Kaze,2018,Fall,TV,39.0,24.0,Finished,184821.0,84.0,12451.0,David Production,Manga,Drama,137933.0,27205.0,13913.0,3739.0
5579,JoJo no Kimyou na Bouken: Ougon no Kaze,2018,Fall,TV,39.0,24.0,Finished,184821.0,84.0,12451.0,David Production,Manga,Mystery,137933.0,27205.0,13913.0,3739.0
5579,JoJo no Kimyou na Bouken: Ougon no Kaze,2018,Fall,TV,39.0,24.0,Finished,184821.0,84.0,12451.0,David Production,Manga,Supernatural,137933.0,27205.0,13913.0,3739.0
5580,Goblin Slayer,2018,Fall,TV,12.0,24.0,Finished,183302.0,71.0,4371.0,White Fox,Light Novel,Action,129127.0,28218.0,11139.0,10190.0
5580,Goblin Slayer,2018,Fall,TV,12.0,24.0,Finished,183302.0,71.0,4371.0,White Fox,Light Novel,Adventure,129127.0,28218.0,11139.0,10190.0
5580,Goblin Slayer,2018,Fall,TV,12.0,24.0,Finished,183302.0,71.0,4371.0,White Fox,Light Novel,Fantasy,129127.0,28218.0,11139.0,10190.0
5581,Tokyo Ghoul:re 2,2018,Fall,TV,12.0,24.0,Finished,148980.0,62.0,2128.0,Studio Pierrot,Manga,Action,112956.0,21707.0,6821.0,5168.0
5581,Tokyo Ghoul:re 2,2018,Fall,TV,12.0,24.0,Finished,148980.0,62.0,2128.0,Studio Pierrot,Manga,Horror,112956.0,21707.0,6821.0,5168.0
5581,Tokyo Ghoul:re 2,2018,Fall,TV,12.0,24.0,Finished,148980.0,62.0,2128.0,Studio Pierrot,Manga,Mystery,112956.0,21707.0,6821.0,5168.0
5581,Tokyo Ghoul:re 2,2018,Fall,TV,12.0,24.0,Finished,148980.0,62.0,2128.0,Studio Pierrot,Manga,Psychological,112956.0,21707.0,6821.0,5168.0
5581,Tokyo Ghoul:re 2,2018,Fall,TV,12.0,24.0,Finished,148980.0,62.0,2128.0,Studio Pierrot,Manga,Supernatural,112956.0,21707.0,6821.0,5168.0
5582,Zombie Land Saga,2018,Fall,TV,12.0,24.0,Finished,106109.0,74.0,2284.0,MAPPA,Original,Comedy,57720.0,28977.0,7404.0,7168.0
5582,Zombie Land Saga,2018,Fall,TV,12.0,24.0,Finished,106109.0,74.0,2284.0,MAPPA,Original,Music,57720.0,28977.0,7404.0,7168.0
5582,Zombie Land Saga,2018,Fall,TV,12.0,24.0,Finished,106109.0,74.0,2284.0,MAPPA,Original,Supernatural,57720.0,28977.0,7404.0,7168.0
5583,FAIRY TAIL (2018),2018,Fall,TV,51.0,24.0,Finished,92632.0,74.0,2838.0,A-1 Pictures,Manga,Action,56258.0,21406.0,8156.0,3528.0
5583,FAIRY TAIL (2018),2018,Fall,TV,51.0,24.0,Finished,92632.0,74.0,2838.0,A-1 Pictures,Manga,Adventure,56258.0,21406.0,8156.0,3528.0
5583,FAIRY TAIL (2018),2018,Fall,TV,51.0,24.0,Finished,92632.0,74.0,2838.0,A-1 Pictures,Manga,Comedy,56258.0,21406.0,8156.0,3528.0
5583,FAIRY TAIL (2018),2018,Fall,TV,51.0,24.0,Finished,92632.0,74.0,2838.0,A-1 Pictures,Manga,Fantasy,56258.0,21406.0,8156.0,3528.0
5584,Yagate Kimi ni Naru,2018,Fall,TV,13.0,24.0,Finished,87866.0,78.0,3467.0,TROYCA,Manga,Drama,40704.0,35945.0,5252.0,3226.0
5584,Yagate Kimi ni Naru,2018,Fall,TV,13.0,24.0,Finished,87866.0,78.0,3467.0,TROYCA,Manga,Romance,40704.0,35945.0,5252.0,3226.0
5584,Yagate Kimi ni Naru,2018,Fall,TV,13.0,24.0,Finished,87866.0,78.0,3467.0,TROYCA,Manga,Slice of Life,40704.0,35945.0,5252.0,3226.0
5585,SSSS.GRIDMAN,2018,Fall,TV,12.0,25.0,Finished,71067.0,71.0,1278.0,Trigger,Original,Action,36786.0,24488.0,4033.0,3518.0
5585,SSSS.GRIDMAN,2018,Fall,TV,12.0,25.0,Finished,71067.0,71.0,1278.0,Trigger,Original,Mecha,36786.0,24488.0,4033.0,3518.0
5585,SSSS.GRIDMAN,2018,Fall,TV,12.0,25.0,Finished,71067.0,71.0,1278.0,Trigger,Original,Sci-Fi,36786.0,24488.0,4033.0,3518.0
5586,Kishuku Gakkou no Juliet,2018,Fall,TV,12.0,25.0,Finished,70249.0,72.0,1376.0,LIDENFILMS,Manga,Comedy,39934.0,21976.0,3639.0,2741.0
5586,Kishuku Gakkou no Juliet,2018,Fall,TV,12.0,25.0,Finished,70249.0,72.0,1376.0,LIDENFILMS,Manga,Romance,39934.0,21976.0,3639.0,2741.0
5587,Irozuku Sekai no Ashita kara,2018,Fall,TV,13.0,24.0,Finished,66455.0,73.0,1320.0,P.A. Works,Original,Drama,29832.0,26033.0,4392.0,3576.0
5587,Irozuku Sekai no Ashita kara,2018,Fall,TV,13.0,24.0,Finished,66455.0,73.0,1320.0,P.A. Works,Original,Romance,29832.0,26033.0,4392.0,3576.0
5587,Irozuku Sekai no Ashita kara,2018,Fall,TV,13.0,24.0,Finished,66455.0,73.0,1320.0,P.A. Works,Original,Slice of Life,29832.0,26033.0,4392.0,3576.0
5587,Irozuku Sekai no Ashita kara,2018,Fall,TV,13.0,24.0,Finished,66455.0,73.0,1320.0,P.A. Works,Original,Supernatural,29832.0,26033.0,4392.0,3576.0
5588,Kaze ga Tsuyoku Fuiteiru,2018,Fall,TV,23.0,24.0,Finished,65439.0,83.0,3310.0,Production I.G,Novel,Comedy,31768.0,24944.0,4192.0,2665.0
